url,name,price,series,marca,usos,pantalla,sistema_operativo,entrada_interfaz,fabricante_cpu
https://www.amazon.es/Acer-A315-58-57ZP-15-i5-1135G7-256GoW10/dp/B091CSBYDC/ref=sr_1_148?qid=1636389969&s=computers&sr=1-148,Acer A315-58-57ZP 15'' i5-1135G7 8/256GoW10,"€831,63",,,,,,,
https://www.amazon.es/Apple-MacBook-13-pulgadas-Almacenamiento-Keyboard/dp/B08838RJHF/ref=sr_1_149?qid=1636389969&s=computers&sr=1-149,"2020 Apple MacBook Pro (de&nbsp;13&nbsp;Pulgadas, Chip i5 de Intel, 16&nbsp;GB RAM, 1&nbsp;TB Almacenamiento SSD, Magic Keyboard, Cuatro Puertos Thunderbolt 3) - Gris Espacial","1.953,97€",,Apple,"Personal, Business",13 Pulgadas,MacOS 10.14 Mojave,"Teclado, Touch Pad",Intel
https://www.amazon.es/PocketBook-Pulgadas-Pantalla-SmartLIGHT-Bluetooth/dp/B07KPLXZJ4/ref=sr_1_150?qid=1636389969&s=computers&sr=1-150,"PocketBook Touch HD3 Grey, Negro","157,00€",,PocketBook,,6,,Pantalla táctil,
https://www.amazon.es/Pulgadas-Ordenador-Port%C3%A1til-Notebook-Bluetooth/dp/B09CDCV617/ref=sr_1_151?qid=1636389969&s=computers&sr=1-151,"15.6 Pulgadas Ordenador Portátil Baratos, 6GB RAM 256GB SSD Laptop, Intel Celeron J3455 CPU Notebook, Windows 10 Monitor de PC Portátil 1920*1080 FHD, Laptop con RJ45, Bluetooth 4.0, HDMI, USB 3.0","269,99€",,KUU,,15.6 Pulgadas,Windows 10,,Intel
https://www.amazon.es/HP-Pavilion-15-bc521ns-Ordenador-operativo/dp/B07Z3QQYY4/ref=sr_1_152?qid=1636389969&s=computers&sr=1-152,"HP Pavilion 15-bc521ns - Ordenador portátil de 15.6"" FullHD (Intel Core i5-9300H, 16GB RAM, 512GB SSD, NVIDIA GTX 1650-4GB, Sin sistema operativo), Color Negro - Teclado QWERTY Español","€579,00",Pavilion Notebook 15-bc521ns,HP,Multimedia,15.6,Sin sistema operativo,Teclado,Intel
https://www.amazon.es/Lenovo-ThinkBook-14s-Yoga-ITL/dp/B0924F8V4G/ref=sr_1_153?qid=1636389969&s=computers&sr=1-153,"Lenovo ThinkBook 14s Yoga ITL - Portátil táctil 14"" FullHD (Inel Core i5-1135G7, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Pro), Azul - Teclado QWERTY Español","1.165,60€",No aplica,Lenovo,Personal,16,Windows 10 Pro,"Teclado, Pantalla táctil",Intel
https://www.amazon.es/ASUS-ZenBook-14-UX425EA-KI358T-i7-1165G7/dp/B08CJYZ3WX/ref=sr_1_154?qid=1636389969&s=computers&sr=1-154,"ASUS ZenBook 14 UX425EA-KI358T - Portátil  Full HD (Core i7-1165G7, 16GB RAM, 512GB SSD, Iris Xe Graphics, Windows 10 Home) Gris Pino - Teclado QWERTY español","€1009,00",UX425EA-KI358T,ASUS,Personal,14 Pulgadas,Windows 10 Home,Pantalla táctil,Intel
https://www.amazon.es/Pulgadas-10000mAH-operativo-preinstalado-Pantalla/dp/B089DLM4JX/ref=sr_1_155?qid=1636389969&s=computers&sr=1-155,"Laptop de 15.6 Pulgadas (Intel Celeron de 64 bits, 8GB DDR3 RAM, SSD de 128GB, batería de 10000mAH, cámara Web HD, Sistema operativo Windows 10 preinstalado, Pantalla IPS FHD 1920 * 1080)","299,99€",,Huashetrade,,15.6 Pulgadas,Windows 10,,Intel
https://www.amazon.es/MSI-Modern-B10MW-050XES-Ordenador-i7-10510U/dp/B08BJRSYW7/ref=sr_1_156?qid=1636389969&s=computers&sr=1-156,"MSI Modern 14 B10MW-050XES - Ordenador portátil de 14"" FHD (Intel Core i7-10510U, 16GB RAM, 1TB SSD, UMA, sin sistema operativo) azul - Teclado QWERTY Español","829,00€",Modern 14 B10MW-050XES,MSI,Personal,14 Pulgadas,Sin sistema operativo,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_157_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-157-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_158_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-158-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_159_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-159-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/Art%C3%ADculo-Adicional-Simbans-TangoTab-Computadora/dp/B08FQLH8C7/ref=sr_1_160?qid=1636389969&s=computers&sr=1-160,"[Artículo Adicional 3] Simbans TangoTab 10 Pulgadas Tableta con Teclado, Ordenador Portátil 2 en 1, Android 10, 4 GB RAM, Disco 64 GB, Mini-HDMI - TLX","179,95€",Tango,Simbans,,10.1 Pulgadas,Android 10,,
https://www.amazon.es/HP-Envy-X360-13-ay0004ns-Integrated/dp/B08PFKKWY4/ref=sr_1_161?qid=1636389969&s=computers&sr=1-161,"HP Envy X360 13-ay0004ns - Ordenador Portátil de 13.3"" FHD (Ryzen 7-4700U, 16GB de RAM, 512GB SSD, AMD Radeon Integrated Graphics, Windows 10) Negro - Teclado QWERTY Español","999,99€",13-ay0004ns,HP,"Multimedia, Personal, Estudiante",13.3 Pulgadas,Windows 10 Home,Pantalla táctil,AMD
https://www.amazon.es/MSI-Pulse-GL66-11UEK-061XES-RTX3060-6GB/dp/B095BV536W/ref=sr_1_162?qid=1636389969&s=computers&sr=1-162,"MSI Pulse GL66 11UEK-061XES -- Ordenador portátil de 15.6"" FullHD 144Hz (Intel Core i7-11800H, 16GB de RAM, 1TB SSD, Nvidia RTX3060-6GB, Sin sistema operativo) Gris - Teclado QWERTY Español","1.399,00€",Pulse GL66,MSI,Gaming,15.6 Pulgadas,Sin sistema operativo,Pantalla táctil/estilete,Intel
https://www.amazon.es/Ba30DEllylelly-port%C3%A1til-Ultrafino-Pulgadas-Windows10/dp/B08PSY3PZ9/ref=sr_1_163?qid=1636389969&s=computers&sr=1-163,"Ba30DEllylelly PC portátil Ultrafino Netbook de 14,1 Pulgadas 1366 * 768P Display Pixel 2GB + 32GB para Windows10","148,89€",,Ba30DEllylelly,,14.1 Pulgadas,Windows 10,Micrófono,Intel
https://www.amazon.es/ASUS-VivoBook-15-P1511CJA-BR668R-i5-1035G1/dp/B08CR4TSMS/ref=sr_1_164?qid=1636389969&s=computers&sr=1-164,"ASUS VivoBook 15 P1511CJA-BR668R - Portátil .6"" HD (Core i5-1035G1, 8GB RAM, 512GB SSD, UHD Graphics, Windows 10 Pro) Gris Pizarra - Teclado QWERTY español","688,03€",P1511CJA-BR668R,ASUS,Personal,15.6 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/ASUS-E210MA-GJ003R-Port%C3%A1til-Celeron-Graphics/dp/B08NXKSS8R/ref=sr_1_165?qid=1636389969&s=computers&sr=1-165,"ASUS E210MA-GJ003R - Portátil 11.6"" HD (Celeron N4020, 4GB RAM, 64GB eMMC, UHD Graphics 605, Windows 10 Pro) Blanco Sueño - Teclado QWERTY español","242,80€",E210MA-GJ003R,ASUS,Personal,11.6 Pulgadas,Windows 10 Pro,"Teclado, Touch Pad",Intel
https://www.amazon.es/HP-Port%C3%A1til-Pixeles-DDR4-SDRAM-802-11ac/dp/B086XKY4F1/ref=sr_1_166?qid=1636389969&s=computers&sr=1-166,"HP 255 G7 Negro, Plata Portátil 39,6 cm (15.6"") 1920 x 1080 Pixeles AMD Ryzen 5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Pro 255 G7, AMD Ryzen 5, 2,3 GHz, 39,6 cm (15.6""), 1920","€529,63","<span class=""a-truncate"" data-a-word-break=""normal"" data-a-max-rows=""3"" data-a-overflow-marker=""&amp;hellip;"" style=""line-height: 1.3em !important; max-height: 3.9em;"" data-a-recalculate=""false"" data-a-updated=""true""><span class=""a-truncate-full a-offscreen"">HP 255 G7 Negro, Plata Portátil 39,6 cm (15.6"") 1920 x 1080 Pixeles AMD Ryzen 5 8 GB DDR4-SDRAM 256 GB SSD Wi-Fi 5 (802.11ac) Windows 10 Pro 255 G7, AMD Ryzen 5, 2,3 GHz, 39,6 cm (15.6""), 1920</span><span class=""a-truncate-cut"" aria-hidden=""true"" style=""height: 3.9em;"">HP 255 G7 Negro, Plata Portátil 39,6 cm (15.6"") 1920 x 1080 Pixeles…</span></span>",,,,,,
https://www.amazon.es/Latitude-pulgadas-pantalla-certificado-reacondicionado/dp/B08L9Q1HY3/ref=sr_1_167?qid=1636389969&s=computers&sr=1-167,"Dell Latitude E7270 12,5 pulgadas HD pantalla Intel Core i7 256 GB SSD disco duro 8 GB memoria Windows 10 Pro Webcam Business Notebook (certificado y reacondicionado)","429,00€",Dell Latitude,It-versand,,12.5 Pulgadas,Windows 10 Pro,,Intel
https://www.amazon.es/X15-Ordenador-port%C3%A1til-Pulgadas-Bluetooth/dp/B08DFGTM4G/ref=sr_1_168?qid=1636389969&s=computers&sr=1-168,"BMAX X15 Ordenador portátil 15.6 Pulgadas, Windows 10, 2.6GHz Quad Core N4120 (4 Cores/4 Threads), 8GB LPDDR4 RAM, 256GB M.2 SATA SSD, 1920*1080p,2.4GHz/5GHz WiFi, Bluetooth 4.2","399,99€",,Bmax,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A06826571V2GLRDPT39EO&url=%2FTECLAST-Tbolt-20-Pro-Ultradelgado%2Fdp%2FB09DJVZSD9%2Fref%3Dsr_1_169_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-169-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"TECLAST Tbolt 20 Pro Ordenador Portátil 15.6” Intel Core i5-8259U, 8GB RAM 256GB SSD 3.8GHz, Notebook Laptop Ultradelgado Window 10, 55005mWh Batería Grande, 5GHz WiFi+ Bluetooth+USB 3.0+Micro SD","599,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A05745782SH23J5S6Z2EH&url=%2FTECLAST-F15S-Ordenador-Expandible-1920%25C3%25971080%2Fdp%2FB08ZMRZMDX%2Fref%3Dsr_1_170_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-170-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"TECLAST F15S Ordenador Portátil 15.6” Notebook Laptop 6GB RAM 128GB ROM (Más de 1TB Expandible), FHD 1920×1080, 2.40GHz Intel Celeron J3455, Window 10, 38000mWh Batería, 5G WiFi+Bluetooth+USB 3.0","289,99€",,TECLAST,,15.6 Pulgadas,Windows 10 Home,"Teclado, Touch Pad",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg7_1?ie=UTF8&adId=A0935056O6S4M6SG6TIH&url=%2FOrdenador-port%25C3%25A1til-procesador-Bluetooth-Ampliable%2Fdp%2FB089FXZNT3%2Fref%3Dsr_1_171_sspa%3Fqid%3D1636389969%26s%3Dcomputers%26sr%3D1-171-spons%26psc%3D1&qualifier=1636389969&id=6825153531167136&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas Full HD, 8GB+128GB Ordenador portátil, Intel Cuatro núcleos procesador Laptop, Windows 10 PC, Bluetooth 4.2, Doble Banda WLAN, Memoria Ampliable","329,99€",EZbook X3 8128,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/HP-Pavilion-X360-14-dw1028ns-convertible/dp/B08PFJXSW5/ref=sr_1_172?qid=1636389969&s=computers&sr=1-172,"HP Pavilion X360 14-dw1028ns - Ordenador portátil convertible de 14"" FullHD Táctil (Intel Core i5-1135G7, 8GB de RAM, 512GB SSD, Intel Iris Xe, Windows 10 ) Plata - teclado QWERTY Español","799,99€",14-dw1028ns,HP,"Multimedia, Personal, Estudiante",14 Pulgadas,Windows 10 Home,Pantalla táctil,Intel
https://www.amazon.es/ASUS-TUF-Gaming-F15-FX506LH-HN004/dp/B08BZ4HPK4/ref=sr_1_173?qid=1636389969&s=computers&sr=1-173,"ASUS TUF Gaming F15 FX506LH-HN004 - Portátil Gaming de 15.6"" Full HD (i5-10300H, 8GB RAM, 512GB SSD, GeForce GTX 1650 4GB GDDR6, Sin Sistema Operativo) Negro Hoguera - Teclado QWERTY español","758,96€",FX506LH-HN004,ASUS,Gaming,15.6 Pulgadas,Windows 10 Pro,"Mouse, Teclado, Botones",Intel
https://www.amazon.es/MSI-GF65-Thin-10UE-274XES-RTX3060-6GB/dp/B095BKWQ92/ref=sr_1_174?qid=1636389969&s=computers&sr=1-174,"MSI GF65 Thin 10UE-274XES -- Ordenador portátil de 15.6"" FullHD 144Hz (Intel Core i5-10500H, 16GB de RAM, 512GB SSD, Nvidia RTX3060-6GB, Sin sistema operativo) Negro - Teclado QWERTY Español","1.099,99€",GF65 Thin,MSI,Gaming,15.6 Pulgadas,Sin sistema operativo,Pantalla táctil/estilete,Intel
https://www.amazon.es/Blackview-Ordenador-Port%C3%A1til-Ampliables-Ultrabook/dp/B098LBB574/ref=sr_1_175?qid=1636389969&s=computers&sr=1-175,"Blackview Acebook 1 Ordenador Portátil 14"" Celeron N4120 UHD Graphics 600 2,6 GHz Windows 10, 1080P 128GB SSD 256GB Ampliables Ultrabook Laptop WiFi Type-C USB 3.0 Teclado QWERTY Español 45.6Wh","499,99€",,Blackview,,14 Pulgadas,Windows 10 Home(S Mode),,
https://www.amazon.es/MSI-Modern-14-B10RBSW-064XES-Ordenador/dp/B08DRKH8KY/ref=sr_1_176?qid=1636389969&s=computers&sr=1-176,"MSI Modern 14 B10RBSW-064XES - Ordenador portátil Ultrafino de 14"" FullHD (Intel Core i7-10510U, 16GB RAM, 512GB SSD, Nvidia MX350-2GB, Sin sistema operativo) azul - Teclado QWERTY Español","869,00€",Modern 14 B10RBSW-064XES,MSI,Personal,14 Pulgadas,DOS,Teclado,Intel
https://www.amazon.es/Apple-MacBook-Modelo-Version-Reacondicionado/dp/B00VQR7MVQ/ref=sr_1_177?qid=1636389969&s=computers&sr=1-177,"Apple MacBook Pro MD101LL/A 13.3-inch Laptop (2.5Ghz, 4GB RAM, 500GB HD) (Reacondicionado)","585,08€",,Apple,,13.3 Pulgadas,Mac OS X,Micrófono,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg8_1?ie=UTF8&adId=A10299062P2ZRS00R2JHV&url=%2FCHUWI-HeroBook-Ordenador-Port%25C3%25A1til-Ultrabook%2Fdp%2FB083B8L7Q9%2Fref%3Dsr_1_169_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26sr%3D1-169-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_atf_browse,"CHUWI HeroBook Pro Ordenador Portátil Ultrabook Laptop 14.1' Intel Celeron N4020 hasta 2.8 GHz, 4K 1920*1080, Windows 10, 8G RAM 256G SSD, WiFi, USB 3.0, 38Wh","339,00€",HeroBook pro,CHUWI,,14.1 Pulgadas,Windows 10,"Teclado, Botones",Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg8_1?ie=UTF8&adId=A09214592YROM0UQ3XCQG&url=%2FKUU-Ordenador-desbloqueo-Dactilares-retroiluminado%2Fdp%2FB0969WN21P%2Fref%3Dsr_1_170_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26sr%3D1-170-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_atf_browse,"KUU Ordenador Portátil G3Pro 15.6'', Notebook AMD Ryzen 7 4800H Processor up to 4.2GHz, 16GB RAM DDR4 512GB SSD, Windows 10 Laptop con desbloqueo de Huellas Dactilares y Teclado retroiluminado, Type C","689,99€",,KUU,,15.6 Pulgadas,Windows 10,Teclado,AMD
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_browse_computers_sr_pg8_1?ie=UTF8&adId=A00891921S4LQX1C2GZM&url=%2FCHUWI-CoreBook-Ordenador-Portatil-Ultrabook%2Fdp%2FB08SK63434%2Fref%3Dsr_1_171_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26smid%3DAS9E0MT5ZN0A0%26sr%3D1-171-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_atf_browse,"CHUWI CoreBook X Ordenador Portatil Ultrabook 14 Pulgadas Laptop Windows 10 Intel Core i5-8259U MAX hasta 3,8 GHz 8GB RAM+512GB SSD 2160*1440 Wi-Fi BT4.2 Type-C PD2.0 46.2Wh","492,15€",CoreBook X,CHUWI,Gaming,14 Pulgadas,Windows 10 Home,"Teclado, Botones",Intel
https://www.amazon.es/Apple-MacBook-Modelo-Version-Reacondicionado/dp/B00VQR7MVQ/ref=sr_1_172?qid=1636389972&s=computers&sr=1-172,"Apple MacBook Pro MD101LL/A 13.3-inch Laptop (2.5Ghz, 4GB RAM, 500GB HD) (Reacondicionado)","585,08€",,Apple,,13.3 Pulgadas,Mac OS X,Micrófono,Intel
https://www.amazon.es/Lenovo-ThinkPad-L13-Gen-Ordenador/dp/B08PL8NFST/ref=sr_1_173?qid=1636389972&s=computers&sr=1-173,"Lenovo ThinkPad L13 Gen 2 - Ordenador Portátil 13.3"" FullHD (Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Intel Iris Xe Graphics, Windows 10 Pro) Negro - Teclado QWERTY Español","697,06€",ThinkPad L13 Gen 2 (Intel),Lenovo,Business,13.3 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/MSI-Bravo-15-A4DDR-217XES-RX5500M-4GB/dp/B08FHKJXX2/ref=sr_1_174?qid=1636389972&s=computers&sr=1-174,"MSI Bravo 15 A4DDR-217XES - Ordenador portátil de 15.6"" FullHD 144Hz (AMD Ryzen 7 4800H, 16GB RAM, 512GB SSD, Radeon RX5500M-4GB, Sin sistema operativo) negro - Teclado QWERTY Español","949,85€",Bravo 15 A4DDR-217XES,MSI,Personal,15.6 Pulgadas,Sin sistema operativo,Teclado,AMD
https://www.amazon.es/MSI-Prestige-A10SC-072FR-I7-10710U-1650/dp/B08599PQXQ/ref=sr_1_175?qid=1636389972&s=computers&sr=1-175,MSI Prestige 14 A10SC-072FR,"2.287,74€",,,,,,,
https://www.amazon.es/HP-Elitebook-Professional-reacondicionado-Certificado/dp/B07W7LCDYK/ref=sr_1_176?qid=1636389972&s=computers&sr=1-176,"HP Elitebook 840 G2 de 14 Pulgadas Ultrabook PC portátil (Intel Core I5-5200U, 8 GB de RAM, 512 GB SSD WiFi, Webcam, Windows 10 Professional de 64 bits) (reacondicionado Certificado)","379,00€",,HP,,14 Pulgadas,Windows 10 Pro,Micrófono,Intel
https://www.amazon.es/MILLENIUM-Port%C3%A1til-Gaming-i7-9750H-2x500GB/dp/B08DFZHQDG/ref=sr_1_177?qid=1636389972&s=computers&sr=1-177,"MILLENIUM ML3 Azir - Portátil Gaming de 15.6"" FullHD 144 Hz (Intel Core i7-9750H, DDR4 16 GB RAM, 1TB SSD , GeForce RTX 2070 MaxQ 8GB, Windows 10) Negro - Teclado Querty español","1.274,20€",ML3 - 2070 Max - Q,MILLENIUM,Gaming,15.6 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/Dell-Inspiron-13-7306-Ordenador-Port%C3%A1til/dp/B09BK2RQGT/ref=sr_1_178?qid=1636389972&s=computers&sr=1-178,"Dell Inspiron 13-7306 Ordenador Portátil 2 en 1 – 13.3"" FullHD (Intel Core i7-1165G7, 16GB RAM, 512GB SSD, Windows 10 Home), Color Gris - Teclado QWERTY español","1.049,00€",Inspiron 13 7306 2n1,Dell,Multimedia,13.3,Windows 10,Teclado,Intel
https://www.amazon.es/Lenovo-IdeaPad-Port%C3%A1til-i5-1035G1-Graphics/dp/B089T4YJ2G/ref=sr_1_179?qid=1636389972&s=computers&sr=1-179,"Lenovo IdeaPad 3 - Portátil 15.6"" FullHD (Intel Core i5-1035G1, 12GB RAM, 256GB SSD, Intel UHD Graphics, Windows 10 Home), Color gris - Teclado QWERTY Español","€499,99",IdeaPad 3 15IIL05,Lenovo,Personal,15.6 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/HP-Pavilion-Gaming-16-a0024ns-Ordenador/dp/B08D6DB6RB/ref=sr_1_180?qid=1636389972&s=computers&sr=1-180,"HP Pavilion Gaming 16-a0024ns - Ordenador portátil de 16.1"" FullHD (Intel Core i7-10750H, 8GB RAM, 512GB SSD, Nvidia GTX1650 Ti-4GB, sin sistema operativo) negro - Teclado QWERTY Español","949,99€",16-a0024ns,HP,Personal,16.1 Pulgadas,Sin sistema operativo,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A00674342V8OO6NSJBHFB&url=%2FX3-Ordenador-port%25C3%25A1til-Microsoft-Teclado%2Fdp%2FB0899T5MZ4%2Fref%3Dsr_1_181_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26sr%3D1-181-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 Pulgadas (Microsoft Office 365, 4GB+64GB, Windows 10 Laptop, Intel Celeron N3350, 2.4G/5G WiFi, HDMI, USB 3.0, Portátil HD, Memoria ampliable)-Teclado QWERTY Español","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A046938019C9GC4JD013D&url=%2FOrdenador-port%25C3%25A1til-pulgadas-Microsoft-expansi%25C3%25B3n%2Fdp%2FB09GFT31LQ%2Fref%3Dsr_1_182_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26sr%3D1-182-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_mtf_browse,"Jumper Ordenador portátil de 13,3 pulgadas, Microsoft Office 365, 4GB+64GB Laptop, Intel Celeron N3350, Portátil HD, Win 10, Wifi de doble banda, Cámara frontal HD, Apoyar la expansión de la memoria","279,99€",EZbook X3,JUMPER,Personal,13.3 Pulgadas,Windows 10 Home,Teclado,Intel
https://www.amazon.es/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_browse_computers_sr_pg8_1?ie=UTF8&adId=A0469480SK4OEUE3NXZK&url=%2FPort%25C3%25A1tiles-Microsoft-Bluetooth-Compatible-expansi%25C3%25B3n%2Fdp%2FB09DNXDHSZ%2Fref%3Dsr_1_183_sspa%3Fqid%3D1636389972%26s%3Dcomputers%26sr%3D1-183-spons%26psc%3D1&qualifier=1636389972&id=8907381162948731&widgetName=sp_mtf_browse,"Jumper Portátiles 14 Pulgadas, Microsoft Office 365, 12GB+256GB Laptop, Intel Celeron N4020, Intel HD Graphics 600, Windows 10, Bluetooth 4.0, Compatible con expansión de Tarjeta TF de 256GB","379,99€",EZbook S5,JUMPER,Personal,14 Pulgadas,Windows 10,Teclado,Intel
https://www.amazon.es/PRIXTON-Netbook-Pro-Ordenadores-portatiles/dp/B0842PBVNM/ref=sr_1_184?qid=1636389972&s=computers&sr=1-184,"PRIXTON Netbook Pro - Ordenador portatil / Ordenadores portatiles Pantalla 14,1"", Sistema Operativo Profesional Windows 10 Pro, Intel, RAM 4GB / ROM 64GB, Teclado en Español","259,95€",Netbook Pro,PRIXTON,"Empresa, Personal",14.1 Pulgadas,Windows 10 Pro,Teclado numérico,Intel
https://www.amazon.es/Y13-Pro-Convertible-Ordenadores-Portatiles/dp/B08HZ3YBPH/ref=sr_1_185?qid=1636389972&s=computers&sr=1-185,"BMAX Y13 Pro Computadora Portatil, Convertible Tactil Laptop13.3 Pulgadas Ordenador Portatil, Windows 10 Core M5 6Y54 (hasta 2,7GHz) , 8GB RAM +256 SSD, 1920×1080 FHD, USB C, WiFi 2.4GHz/5GHz","405,45€",,Bmax,,13.3 Pulgadas,Windows 10 Pro,Teclado,Intel
https://www.amazon.es/Pulgadas-10000mAH-operativo-preinstalado-Pantalla/dp/B089DLM4JX/ref=sr_1_186?qid=1636389972&s=computers&sr=1-186,"Laptop de 15.6 Pulgadas (Intel Celeron de 64 bits, 8GB DDR3 RAM, SSD de 128GB, batería de 10000mAH, cámara Web HD, Sistema operativo Windows 10 preinstalado, Pantalla IPS FHD 1920 * 1080)","299,99€",,Huashetrade,,15.6 Pulgadas,Windows 10,,Intel
https://www.amazon.es/Ba30DEllylelly-port%C3%A1til-Ultrafino-Pulgadas-Windows10/dp/B08PSY3PZ9/ref=sr_1_187?qid=1636389972&s=computers&sr=1-187,"Ba30DEllylelly PC portátil Ultrafino Netbook de 14,1 Pulgadas 1366 * 768P Display Pixel 2GB + 32GB para Windows10","148,89€",,Ba30DEllylelly,,14.1 Pulgadas,Windows 10,Micrófono,Intel
https://www.amazon.es/Apple-MacBook-13-3in-MD760LL-Reacondicionado/dp/B08CCHZXDV/ref=sr_1_188?qid=1636389972&s=computers&sr=1-188,"Apple MacBook Air 13.3in MD760LL/A (2013) - Intel Core i5 1.3GHz, 4GB RAM, 256GB SSD - Plateado (U.S. QWERTY KEYBOARD) (Reacondicionado)","€585,08",,Apple,,13.3 Pulgadas,Mac OS X,Teclado,Intel
